"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2024",234.63,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2024",341.52,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2024",378.93,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2024",277.3,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2024",910.58,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2024",552.74,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",1122.75,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",1247.29,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",986.71,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",837.91,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",279.38,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",194.71,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",193.95,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",360.33,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2024",203.96,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2024",1108.04,"U",,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",737.51,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",1486.52,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",414.43,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",268.43,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2023",767.47,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",737.57,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",1349.18,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2023",448.13,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2023",390.53,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2023",768.91,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",737.39,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",1742.88,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2023",308.74,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2023",238.79,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2023",,"U",,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",737.51,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",1298.6,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",1631.08,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",1309.09,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",544.78,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",343.54,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",247.86,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",367.19,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",640.73,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",268.43,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2023",767.47,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",737.57,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",1176.33,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",1647.67,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",964.19,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",561.93,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",385.37,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",234.42,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",375.95,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",638.17,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",390.53,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2023",768.91,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",737.39,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",1728.78,"U",,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",1605.99,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",2056.28,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",500.43,,,"T30:2","R1:3513"
