"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_6","2014",13274.914,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_9","2014",5356.326,"U",,"T30:110","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_TOTAL","2024",111867.158,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_LTB","2024",102323.76,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_BAS","2024",77958.737,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_INT","2024",109377.025,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_ADV","2024",239081.967,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_X","2024",113111.519,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_TOTAL","2024",121855.186,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_LTB","2024",112840.417,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_BAS","2024",84569.516,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_INT","2024",117662.754,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_ADV","2024",271450.775,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_X","2024",122835.256,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_TOTAL","2024",90237.816,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_LTB","2024",80624.379,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_BAS","2024",60907.865,,,"T30:2","R1:3513"
