"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",714.766,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",2688.669,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",595.371,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",450.967,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",189.788,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2023",136.25,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2023",130.937,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",6033.82,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",15.216,"U",,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",182.27,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",63.522,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",16.365,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",1733.526,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",3203.792,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",54.502,,,,"R1:3513"
